country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,Surface temperature anomaly,Continent
Lithuania,2001,LTU,3560145.0,40252133376.0,0.283,0.08,12.594,0.751,6.339,2.021,3.059,-294.565,0.568,0.05,0.022,3.537,0.313,0.138,0.342,0.096,20.115,5.65,0.5,39.023,1296.309,3092.283,155.282,8.681,195.647,1887.254,895.486,2.191,25635.498,2.267,0.123,0.035,4.644,1.304,5.857,7.309,-10.573,-2.97,4.16,1.168,5.5,1.545,7.121,2.0,0.022,0.08,91.266,0.038,0.049,0.007,0.004,0.204,0.121,0.175,0.029,0.075,0.154,0.27,0.238,0.052,0.037,0.098,-0.21,0.069,0.037,0.128,0.0,0.001,0.001,0.0,26.02,20.85,7.521,59.724,0.92,Europe
Lithuania,2002,LTU,3515799.0,42971131904.0,0.29,0.083,12.666,0.072,0.574,-2.3,-4.32,-213.794,-0.654,-0.054,-0.024,3.603,0.295,0.13,0.548,0.156,19.357,5.506,0.45,39.313,1308.975,3089.984,155.829,8.796,200.387,1872.288,902.388,2.261,27703.938,2.267,0.115,0.033,4.741,1.348,6.033,7.5,-14.966,-4.257,4.2,1.195,5.75,1.635,6.902,1.963,0.02,0.071,97.401,0.037,0.048,-0.007,0.006,0.197,0.119,0.172,0.029,0.074,0.152,0.266,0.234,0.051,0.035,0.097,-0.278,0.067,0.033,0.126,0.0,0.001,0.001,0.0,26.37,21.21,6.691,52.825,1.4,Europe
Lithuania,2003,LTU,3469683.0,47492665344.0,0.292,0.084,12.659,-0.007,-0.052,3.649,5.949,-258.7,1.052,0.077,0.036,3.649,0.267,0.124,0.714,0.206,22.629,6.522,0.476,39.606,1321.634,3093.633,156.543,8.892,205.517,1863.278,908.739,2.338,29436.242,2.151,0.096,0.028,5.129,1.478,6.165,7.649,-9.01,-2.597,4.26,1.228,5.85,1.686,6.351,1.831,0.022,0.077,102.134,0.034,0.046,0.011,0.007,0.19,0.117,0.169,0.028,0.072,0.15,0.263,0.229,0.05,0.028,0.101,-0.154,0.06,0.035,0.124,0.0,0.001,0.001,0.0,26.54,21.39,9.97,78.755,0.52,Europe
Lithuania,2004,LTU,3422593.0,50600710144.0,0.351,0.103,13.254,0.595,4.698,20.399,16.75,458.966,5.96,0.403,0.198,3.873,0.262,0.129,0.688,0.201,21.588,6.307,0.427,39.957,1334.888,3114.032,157.23,9.01,210.697,1870.423,915.575,2.419,30054.08,2.033,0.119,0.035,5.18,1.513,6.533,8.026,7.145,2.088,4.3,1.256,6.08,1.776,6.836,1.997,0.024,0.081,102.863,0.039,0.046,0.06,0.006,0.184,0.116,0.167,0.028,0.071,0.148,0.262,0.225,0.049,0.035,0.098,0.132,0.062,0.035,0.122,0.0,0.001,0.001,0.0,27.47,22.36,8.333,62.874,0.7,Europe
Lithuania,2005,LTU,3373536.0,54504800256.0,0.383,0.114,13.863,0.608,4.591,9.898,-10.501,-51.476,2.934,0.182,0.105,4.109,0.254,0.148,0.763,0.226,21.454,6.36,0.394,40.34,1348.751,3123.931,157.993,9.123,216.032,1866.459,922.776,2.486,27817.504,1.722,0.113,0.034,5.336,1.582,6.966,8.478,-3.964,-1.175,4.26,1.263,6.32,1.873,7.2,2.134,0.02,0.067,93.843,0.04,0.047,0.029,0.007,0.178,0.114,0.164,0.027,0.07,0.147,0.259,0.22,0.048,0.032,0.099,-0.081,0.065,0.028,0.121,0.0,0.001,0.001,0.0,28.6,23.5,7.591,54.762,0.87,Europe
Lithuania,2006,LTU,3322937.0,58536325120.0,0.515,0.155,14.196,0.333,2.403,6.897,-3.001,-30.318,2.076,0.118,0.077,4.272,0.243,0.158,1.03,0.31,23.176,6.974,0.396,40.855,1362.947,3130.828,159.024,9.229,221.35,1859.161,929.914,2.575,26969.346,1.531,0.106,0.032,5.318,1.6,7.114,8.646,-7.298,-2.196,4.22,1.27,6.27,1.887,7.138,2.148,0.027,0.088,89.617,0.049,0.046,0.019,0.008,0.172,0.112,0.162,0.027,0.069,0.145,0.256,0.216,0.048,0.03,0.096,-0.139,0.064,0.035,0.119,0.0,0.001,0.001,0.0,28.73,23.64,8.98,63.257,1.14,Europe
Lithuania,2007,LTU,3272416.0,65020497920.0,0.524,0.16,15.475,1.279,9.012,8.38,1.482,21.489,2.561,0.129,0.085,4.729,0.238,0.158,1.025,0.313,24.392,7.454,0.375,41.379,1378.422,3139.208,160.049,9.312,227.598,1852.065,937.429,2.655,29979.059,1.509,0.083,0.025,6.248,1.909,7.533,9.091,-7.095,-2.168,4.23,1.293,7.06,2.157,7.515,2.296,0.025,0.081,98.104,0.046,0.049,0.023,0.008,0.167,0.111,0.159,0.027,0.068,0.143,0.254,0.212,0.047,0.024,0.109,-0.156,0.067,0.031,0.117,0.0,0.001,0.001,0.0,29.75,24.65,8.917,57.62,1.67,Europe
Lithuania,2008,LTU,3224384.0,66724208640.0,0.454,0.141,14.919,-0.556,-3.595,11.56,3.18,37.95,3.585,0.173,0.119,4.627,0.224,0.154,0.867,0.269,22.565,6.998,0.338,41.833,1393.34,3150.768,160.916,9.452,233.188,1848.706,945.218,2.733,30124.529,1.456,0.141,0.044,5.59,1.734,7.471,9.05,-3.359,-1.042,4.07,1.262,6.76,2.097,7.79,2.416,0.024,0.077,97.133,0.04,0.047,0.031,0.007,0.161,0.109,0.157,0.026,0.067,0.142,0.252,0.209,0.046,0.042,0.095,-0.071,0.07,0.03,0.115,0.0,0.001,0.001,0.0,29.18,24.09,7.646,51.253,1.92,Europe
Lithuania,2009,LTU,3180482.0,56833646592.0,0.284,0.089,12.831,-2.088,-13.997,13.997,2.438,21.088,4.401,0.246,0.155,4.034,0.226,0.143,0.689,0.217,21.228,6.675,0.374,42.117,1406.171,3164.765,161.605,9.68,237.928,1849.873,952.08,2.761,28308.246,1.584,0.228,0.072,4.74,1.49,6.449,8.046,1.167,0.367,3.93,1.236,4.67,1.468,6.861,2.157,0.009,0.028,90.034,0.024,0.041,0.038,0.005,0.155,0.107,0.155,0.026,0.068,0.14,0.25,0.205,0.045,0.069,0.082,0.022,0.063,0.012,0.114,0.0,0.001,0.002,0.0,25.59,20.51,8.398,65.452,0.95,Europe
Lithuania,2010,LTU,3139021.0,57760002048.0,0.289,0.092,13.803,0.973,7.581,14.096,0.098,0.702,4.49,0.244,0.214,4.397,0.239,0.21,0.843,0.269,20.662,6.582,0.358,42.406,1419.974,3178.861,162.448,9.938,243.481,1850.166,958.896,2.806,20948.318,1.138,0.258,0.082,5.553,1.769,6.792,8.407,0.292,0.093,3.88,1.236,4.57,1.456,6.816,2.171,0.014,0.045,65.757,0.023,0.041,0.037,0.006,0.149,0.106,0.153,0.025,0.068,0.138,0.248,0.202,0.044,0.076,0.09,0.006,0.06,0.018,0.112,0.0,0.001,0.002,0.0,26.39,21.32,6.858,49.687,0.34,Europe
Lithuania,2011,LTU,3099800.0,61248360448.0,0.32,0.103,13.961,0.158,1.143,15.147,1.051,7.457,4.886,0.247,0.221,4.504,0.228,0.204,0.973,0.314,23.607,7.616,0.385,42.726,1433.935,3194.008,163.421,10.182,249.341,1851.352,965.39,2.876,22097.504,1.118,0.244,0.079,5.86,1.89,6.704,6.375,1.186,0.383,3.72,1.2,4.91,1.584,6.494,2.095,0.023,0.07,68.498,0.024,0.041,0.038,0.007,0.144,0.104,0.15,0.025,0.068,0.136,0.247,0.199,0.043,0.068,0.092,0.023,0.057,0.025,0.11,0.0,0.001,0.002,0.0,19.76,20.78,9.646,69.095,1.32,Europe
Lithuania,2012,LTU,3063340.0,63596855296.0,0.395,0.129,14.056,0.095,0.68,16.713,1.566,10.338,5.456,0.263,0.244,4.588,0.221,0.205,0.95,0.31,21.246,6.936,0.334,43.121,1447.991,3210.72,164.371,10.415,255.014,1854.008,972.12,2.95,22394.059,1.079,0.233,0.076,5.673,1.852,6.757,6.428,2.657,0.867,3.69,1.205,4.74,1.547,6.73,2.197,0.024,0.074,68.601,0.029,0.04,0.041,0.006,0.138,0.103,0.148,0.024,0.068,0.135,0.245,0.195,0.042,0.062,0.087,0.05,0.059,0.027,0.109,0.0,0.001,0.002,0.0,19.69,20.7,7.19,51.153,0.7,Europe
Lithuania,2013,LTU,3028191.0,65826070528.0,0.461,0.152,13.154,-0.902,-6.415,18.14,1.427,8.539,5.99,0.276,0.286,4.344,0.2,0.207,1.092,0.36,21.095,6.966,0.32,43.582,1461.145,3228.86,165.462,10.681,259.754,1858.994,978.644,3.022,20938.49,0.963,0.265,0.088,4.74,1.565,6.542,6.205,4.986,1.646,3.58,1.182,4.49,1.483,6.524,2.155,0.024,0.072,63.406,0.032,0.037,0.045,0.007,0.134,0.101,0.147,0.024,0.068,0.133,0.245,0.192,0.042,0.069,0.073,0.103,0.056,0.024,0.108,0.0,0.001,0.002,0.0,18.79,19.81,7.94,60.364,1.22,Europe
Lithuania,2014,LTU,2994928.0,68128043008.0,0.401,0.134,12.855,-0.299,-2.276,16.104,-2.035,-11.221,5.377,0.236,0.263,4.292,0.189,0.21,0.923,0.308,21.253,7.096,0.312,43.983,1474.0,3244.964,166.385,10.932,264.168,1862.243,985.422,3.11,20422.297,0.898,0.251,0.084,4.414,1.474,6.464,6.107,3.25,1.085,3.48,1.162,4.56,1.523,6.778,2.263,0.03,0.089,61.163,0.027,0.036,0.04,0.006,0.129,0.099,0.145,0.024,0.068,0.13,0.243,0.189,0.041,0.065,0.066,0.062,0.058,0.029,0.106,0.0,0.001,0.002,0.0,18.29,19.36,8.398,65.326,1.7,Europe
Lithuania,2015,LTU,2963764.0,69339054080.0,0.518,0.175,13.055,0.201,1.56,13.085,-3.02,-18.751,4.415,0.189,0.205,4.405,0.188,0.204,0.736,0.248,20.416,6.888,0.294,44.501,1487.056,3258.049,167.121,11.139,268.588,1862.272,992.519,3.188,21569.006,0.922,0.207,0.07,4.42,1.491,6.62,6.259,0.029,0.01,3.45,1.164,4.57,1.542,7.097,2.395,0.026,0.077,63.925,0.036,0.037,0.032,0.005,0.125,0.098,0.143,0.023,0.067,0.128,0.242,0.186,0.04,0.054,0.065,0.001,0.06,0.025,0.105,0.0,0.001,0.002,0.0,18.55,19.62,7.36,56.377,2.21,Europe
Lithuania,2016,LTU,2933676.0,70911025152.0,0.452,0.154,13.122,0.066,0.508,12.208,-0.876,-6.696,4.161,0.172,0.187,4.473,0.185,0.201,0.749,0.255,21.388,7.29,0.302,44.954,1500.177,3270.257,167.87,11.39,272.542,1861.359,1000.161,3.261,22207.523,0.919,0.251,0.085,3.955,1.348,6.695,8.184,-0.913,-0.311,3.35,1.142,4.43,1.51,7.641,2.605,0.025,0.074,65.15,0.031,0.037,0.03,0.005,0.121,0.097,0.141,0.023,0.067,0.126,0.24,0.184,0.04,0.067,0.057,-0.02,0.064,0.025,0.104,0.0,0.001,0.002,0.0,24.01,19.64,8.266,62.994,1.52,Europe
Lithuania,2017,LTU,2904452.0,73923043328.0,0.45,0.155,13.286,0.164,1.253,14.554,2.345,19.209,5.011,0.197,0.212,4.574,0.18,0.194,0.801,0.276,22.251,7.661,0.301,45.404,1513.464,3284.811,168.671,11.614,276.571,1862.627,1007.888,3.315,23635.178,0.929,0.224,0.077,4.029,1.387,6.738,8.236,1.267,0.436,3.27,1.126,4.46,1.536,7.728,2.661,0.019,0.054,68.647,0.03,0.037,0.036,0.006,0.118,0.095,0.139,0.023,0.067,0.124,0.239,0.181,0.039,0.058,0.057,0.028,0.063,0.018,0.103,0.0,0.001,0.002,0.0,23.92,19.57,8.965,67.477,1.05,Europe
Luxembourg,1990,LUX,381275.0,14057150464.0,0.539,1.415,11.816,1.969,20.0,11.647,1.956,20.181,30.548,0.829,0.314,30.989,0.841,0.318,6.302,16.53,11.816,30.989,0.841,7.442,446.553,433.424,321.181,0.0,14.86,-0.064,103.011,0.06,97439.531,2.643,0.0,0.0,1.036,2.717,31.972,30.293,-0.168,-0.441,0.6,1.574,0.3,0.787,3.878,10.172,0.156,0.06,37.151,0.109,0.052,0.042,0.072,0.061,0.055,0.03,0.073,0.0,0.019,-0.0,0.038,0.003,0.0,0.027,-0.003,0.042,0.027,0.024,0.0,0.0,0.0,0.0,11.55,12.19,0.0,0.0,1.19,Europe
Luxembourg,1991,LUX,386405.0,15214076928.0,0.515,1.333,12.435,0.619,5.242,12.785,1.138,9.767,33.087,0.84,0.32,32.181,0.817,0.311,6.015,15.567,12.435,32.181,0.817,7.957,458.988,446.209,327.196,0.0,15.934,0.286,107.786,0.115,103333.906,2.624,0.0,0.0,1.074,2.78,32.815,31.185,0.35,0.906,0.61,1.579,0.32,0.828,4.775,12.358,0.143,0.055,39.929,0.101,0.054,0.045,0.07,0.062,0.055,0.03,0.073,0.0,0.019,0.0,0.039,0.006,0.0,0.027,0.007,0.049,0.026,0.025,0.0,0.0,0.0,0.0,12.05,12.68,0.0,0.0,0.2,Europe
Luxembourg,1992,LUX,391524.0,15430616064.0,0.52,1.329,12.202,-0.232,-1.869,12.409,-0.376,-2.938,31.695,0.804,0.31,31.167,0.791,0.305,5.54,14.149,12.202,31.167,0.791,8.478,471.19,458.619,332.735,0.0,17.055,0.493,112.742,0.179,102274.273,2.595,0.0,0.0,1.122,2.865,31.62,29.985,0.207,0.528,0.61,1.558,0.32,0.817,4.956,12.659,0.165,0.064,40.043,0.098,0.054,0.045,0.066,0.064,0.055,0.031,0.073,0.0,0.02,0.0,0.039,0.008,0.0,0.028,0.004,0.054,0.03,0.025,0.0,0.0,0.0,0.0,11.74,12.38,0.0,0.0,1.0,Europe
Luxembourg,1993,LUX,396705.0,16017019904.0,0.432,1.09,12.352,0.149,1.225,13.024,0.615,4.952,32.83,0.813,0.321,31.136,0.771,0.304,5.736,14.458,12.352,31.136,0.771,8.91,483.542,471.643,338.471,0.0,18.216,1.165,117.7,0.245,102264.531,2.533,0.0,0.0,1.161,2.925,31.736,30.123,0.672,1.694,0.61,1.538,0.32,0.807,4.958,12.498,0.164,0.065,40.569,0.078,0.054,0.047,0.067,0.064,0.055,0.031,0.073,0.0,0.02,0.0,0.04,0.01,0.0,0.029,0.013,0.054,0.03,0.025,0.0,0.0,0.0,0.0,11.95,12.59,0.0,0.0,0.29,Europe
Luxembourg,1994,LUX,402049.0,16564453376.0,0.487,1.212,11.543,-0.809,-6.55,11.736,-1.288,-9.888,29.191,0.709,0.301,28.71,0.697,0.296,4.844,12.048,11.543,28.71,0.697,9.397,495.085,483.379,343.315,0.0,19.39,1.358,122.671,0.312,97028.688,2.355,0.0,0.0,1.174,2.919,29.2,27.609,0.193,0.481,0.6,1.492,0.32,0.796,4.97,12.363,0.169,0.068,39.01,0.083,0.05,0.041,0.057,0.065,0.055,0.031,0.073,0.0,0.02,0.0,0.04,0.012,0.0,0.029,0.003,0.054,0.031,0.025,0.0,0.0,0.0,0.0,11.1,11.74,0.0,0.0,1.42,Europe
Luxembourg,1995,LUX,407639.0,16736430080.0,0.434,1.065,9.156,-2.387,-20.679,9.225,-2.512,-21.4,22.629,0.551,0.272,22.461,0.547,0.27,2.705,6.635,9.156,22.461,0.547,9.831,504.241,492.603,346.02,0.0,20.732,1.426,127.278,0.379,83246.695,2.028,0.0,0.0,1.343,3.294,23.55,21.98,0.069,0.168,0.6,1.472,0.31,0.76,4.607,11.302,0.165,0.067,33.935,0.07,0.039,0.032,0.031,0.065,0.055,0.031,0.072,0.0,0.021,0.0,0.04,0.013,0.0,0.032,0.001,0.049,0.03,0.025,0.0,0.0,0.0,0.0,8.96,9.6,-0.0,-0.0,0.76,Europe
Luxembourg,1996,LUX,413202.0,16903203840.0,0.428,1.036,9.207,0.051,0.562,9.332,0.107,1.165,22.584,0.552,0.267,22.283,0.545,0.264,2.46,5.953,9.207,22.283,0.545,10.26,513.448,501.935,348.479,0.0,22.194,1.551,132.07,0.446,84460.578,2.065,0.0,0.0,1.461,3.537,23.427,21.878,0.125,0.301,0.6,1.452,0.32,0.774,4.792,11.596,0.161,0.066,34.899,0.067,0.038,0.031,0.027,0.065,0.054,0.031,0.071,0.0,0.021,0.0,0.041,0.014,0.0,0.033,0.002,0.05,0.03,0.025,0.0,0.0,0.0,0.0,9.04,9.68,-0.0,-0.0,-0.7,Europe
Luxembourg,1997,LUX,418413.0,17799362560.0,0.442,1.057,8.564,-0.644,-6.989,8.654,-0.677,-7.26,20.684,0.486,0.253,20.468,0.481,0.251,1.541,3.684,8.564,20.468,0.481,10.702,522.012,510.59,350.021,0.0,23.685,1.642,137.093,0.512,81638.43,1.919,0.0,0.0,1.491,3.564,21.94,20.41,0.091,0.216,0.6,1.434,0.32,0.765,5.023,12.005,0.158,0.066,34.159,0.067,0.035,0.027,0.017,0.065,0.054,0.031,0.07,0.0,0.022,0.0,0.041,0.015,0.0,0.034,0.001,0.051,0.029,0.025,0.0,0.0,0.0,0.0,8.54,9.18,0.0,0.0,0.82,Europe
Luxembourg,1998,LUX,423579.0,18802137088.0,0.444,1.048,7.663,-0.901,-10.517,7.778,-0.876,-10.125,18.363,0.414,0.236,18.092,0.408,0.232,0.42,0.992,7.663,18.092,0.408,11.146,529.675,518.368,350.441,0.0,25.18,1.756,142.337,0.571,77878.609,1.754,0.0,0.0,1.495,3.53,20.091,18.58,0.115,0.271,0.59,1.393,0.32,0.755,5.245,12.382,0.139,0.059,32.988,0.067,0.031,0.026,0.005,0.066,0.053,0.031,0.069,0.0,0.022,0.0,0.041,0.016,0.0,0.033,0.002,0.053,0.027,0.025,0.0,0.0,0.0,0.0,7.87,8.51,0.0,0.0,0.76,Europe
Luxembourg,1999,LUX,429352.0,20317839360.0,0.465,1.084,8.118,0.454,5.929,8.493,0.715,9.187,19.78,0.418,0.244,18.907,0.4,0.233,0.444,1.034,8.653,20.153,0.426,11.611,537.793,526.861,350.885,0.0,26.727,2.132,147.933,0.637,81191.305,1.716,0.0,0.0,1.546,3.602,20.729,19.238,0.375,0.874,0.61,1.421,0.34,0.792,5.595,13.032,0.155,0.066,34.86,0.067,0.033,0.028,0.005,0.066,0.053,0.031,0.068,0.0,0.023,0.0,0.042,0.017,0.0,0.034,0.006,0.055,0.03,0.025,0.0,0.0,0.0,0.0,8.26,8.9,0.535,6.593,1.14,Europe
Luxembourg,2000,LUX,435634.0,21906683904.0,0.492,1.128,8.704,0.586,7.219,8.88,0.387,4.559,20.384,0.405,0.239,19.979,0.397,0.234,0.471,1.081,8.375,19.224,0.382,12.103,546.497,535.741,351.355,0.0,28.336,2.308,153.997,0.705,85402.43,1.698,0.0,0.0,1.609,3.694,21.67,20.407,0.176,0.405,0.59,1.354,0.26,0.597,6.064,13.92,0.156,0.068,37.204,0.068,0.034,0.029,0.005,0.066,0.052,0.031,0.067,0.0,0.023,0.0,0.042,0.017,0.0,0.034,0.003,0.059,0.031,0.025,0.0,0.0,0.0,0.0,8.89,9.44,-0.329,-3.779,1.43,Europe
Luxembourg,2001,LUX,441254.0,22374428672.0,0.429,0.971,9.205,0.502,5.766,9.329,0.449,5.053,21.141,0.417,0.234,20.862,0.411,0.231,0.471,1.068,8.607,19.506,0.385,12.531,555.702,545.069,351.827,0.0,30.117,2.431,160.454,0.773,90348.625,1.782,0.0,0.0,1.781,4.035,22.685,21.507,0.123,0.279,0.59,1.337,0.26,0.589,6.457,14.634,0.153,0.068,39.867,0.057,0.036,0.03,0.005,0.065,0.052,0.031,0.066,0.0,0.024,0.0,0.043,0.018,0.0,0.037,0.002,0.062,0.032,0.025,0.0,0.0,0.0,0.0,9.49,10.01,-0.599,-6.502,0.88,Europe
Luxembourg,2002,LUX,445920.0,23139020800.0,0.443,0.994,9.981,0.775,8.42,10.081,0.752,8.064,22.607,0.436,0.231,22.382,0.431,0.229,0.371,0.832,9.818,22.018,0.424,12.974,565.683,555.15,352.198,0.0,32.657,2.531,167.013,0.841,97735.352,1.883,0.0,0.0,2.54,5.696,24.197,23.053,0.1,0.225,0.59,1.323,0.34,0.762,6.558,14.707,0.153,0.068,43.582,0.057,0.038,0.032,0.004,0.065,0.052,0.031,0.065,0.0,0.025,0.0,0.043,0.019,0.0,0.052,0.002,0.063,0.031,0.025,0.0,0.0,0.0,0.0,10.28,10.79,-0.162,-1.625,1.41,Europe
Luxembourg,2003,LUX,451351.0,23425226752.0,0.389,0.862,10.453,0.472,4.728,10.555,0.474,4.705,23.386,0.451,0.231,23.158,0.446,0.229,0.346,0.766,11.529,25.544,0.492,13.364,576.135,565.705,352.543,0.001,35.232,2.634,174.087,0.908,101260.219,1.951,0.0,0.0,2.576,5.707,24.837,23.707,0.103,0.227,0.58,1.285,0.35,0.775,7.074,15.674,0.15,0.068,45.704,0.045,0.038,0.032,0.003,0.064,0.051,0.031,0.064,0.0,0.026,0.0,0.044,0.019,0.0,0.051,0.002,0.067,0.031,0.025,0.0,0.0,0.0,0.0,10.7,11.21,1.077,10.3,1.32,Europe
Luxembourg,2004,LUX,457798.0,24177319936.0,0.427,0.934,11.822,1.369,13.099,11.872,1.316,12.471,25.932,0.491,0.229,25.823,0.489,0.228,0.385,0.842,13.123,28.665,0.543,13.791,587.957,577.577,352.929,0.001,38.092,2.684,182.167,0.978,113106.172,2.142,0.0,0.0,2.859,6.246,27.654,26.54,0.05,0.109,0.58,1.267,0.38,0.83,8.08,17.65,0.152,0.07,51.78,0.048,0.041,0.035,0.004,0.064,0.051,0.031,0.062,0.0,0.027,0.0,0.045,0.02,0.0,0.054,0.001,0.073,0.03,0.025,0.0,0.0,0.0,0.0,12.15,12.66,1.301,11.006,0.82,Europe
Luxembourg,2005,LUX,464868.0,24847697920.0,0.42,0.903,12.08,0.258,2.181,12.135,0.263,2.217,26.104,0.488,0.231,25.985,0.486,0.23,0.377,0.811,14.418,31.015,0.58,14.211,600.036,589.712,353.306,0.001,40.921,2.739,190.551,1.047,113049.227,2.115,0.0,0.0,2.829,6.086,27.75,26.653,0.055,0.119,0.57,1.226,0.37,0.796,8.384,18.036,0.148,0.069,52.553,0.044,0.041,0.035,0.003,0.063,0.051,0.031,0.061,0.0,0.028,0.0,0.045,0.02,0.0,0.053,0.001,0.075,0.028,0.025,0.0,0.0,0.0,0.0,12.39,12.9,2.338,19.356,0.82,Europe
Luxembourg,2006,LUX,472402.0,26033442816.0,0.415,0.879,11.911,-0.169,-1.396,12.089,-0.045,-0.375,25.591,0.464,0.234,25.214,0.458,0.231,0.47,0.994,14.888,31.516,0.572,14.626,611.947,601.801,353.776,0.001,43.879,2.917,198.551,1.115,109285.398,1.983,0.0,0.0,2.958,6.263,26.884,25.783,0.178,0.377,0.57,1.207,0.37,0.783,8.0,16.934,0.144,0.068,51.627,0.04,0.039,0.034,0.004,0.062,0.05,0.031,0.06,0.0,0.029,0.0,0.046,0.021,0.0,0.053,0.003,0.071,0.027,0.025,0.0,0.0,0.0,0.0,12.18,12.7,2.977,24.994,1.36,Europe
Luxembourg,2007,LUX,479877.0,28098930688.0,0.41,0.855,11.307,-0.604,-5.072,11.472,-0.617,-5.105,23.906,0.408,0.229,23.562,0.402,0.226,0.408,0.849,11.883,24.763,0.423,15.036,623.254,613.273,354.183,0.001,46.611,3.082,206.239,1.184,104455.211,1.784,0.0,0.0,2.731,5.691,25.236,24.173,0.165,0.344,0.58,1.209,0.37,0.771,7.688,16.021,0.146,0.07,50.126,0.036,0.036,0.032,0.003,0.061,0.05,0.031,0.059,0.0,0.029,0.0,0.047,0.021,0.0,0.048,0.004,0.068,0.027,0.025,0.0,0.0,0.0,0.0,11.6,12.11,0.576,5.098,1.59,Europe
Luxembourg,2008,LUX,488643.0,27632140288.0,0.382,0.783,11.172,-0.134,-1.189,11.245,-0.227,-1.978,23.013,0.407,0.226,22.864,0.404,0.225,0.356,0.728,15.859,32.454,0.574,15.419,634.427,624.518,354.539,0.001,49.205,3.155,214.01,1.254,101834.57,1.801,0.0,0.0,2.594,5.309,24.619,23.575,0.073,0.149,0.58,1.187,0.38,0.778,7.771,15.903,0.141,0.069,49.761,0.033,0.035,0.031,0.003,0.059,0.05,0.031,0.058,0.0,0.03,0.0,0.047,0.021,0.0,0.044,0.002,0.069,0.027,0.025,0.0,0.0,0.0,0.0,11.52,12.03,4.686,41.944,1.12,Europe
Luxembourg,2009,LUX,497876.0,26325504000.0,0.358,0.719,10.63,-0.542,-4.852,10.71,-0.535,-4.759,21.511,0.407,0.225,21.351,0.404,0.223,0.339,0.682,9.42,18.92,0.358,15.777,645.057,635.228,354.878,0.001,51.864,3.235,221.217,1.321,95591.977,1.808,0.0,0.0,2.659,5.34,22.978,21.953,0.08,0.16,0.58,1.165,0.37,0.743,7.207,14.475,0.135,0.067,47.593,0.03,0.034,0.029,0.003,0.058,0.049,0.031,0.056,0.0,0.03,0.0,0.048,0.021,0.0,0.046,0.002,0.066,0.028,0.025,0.0,0.0,0.0,0.0,10.93,11.44,-1.211,-11.389,1.07,Europe
Luxembourg,2010,LUX,507075.0,27499366400.0,0.371,0.731,11.198,0.567,5.336,11.286,0.576,5.375,22.256,0.41,0.225,22.083,0.407,0.223,0.326,0.644,10.78,21.259,0.392,16.147,656.255,646.514,355.205,0.001,54.706,3.323,228.805,1.391,98832.992,1.822,0.0,0.0,2.842,5.605,23.724,22.719,0.088,0.174,0.58,1.144,0.37,0.73,7.589,14.965,0.138,0.07,50.116,0.03,0.034,0.029,0.002,0.057,0.049,0.031,0.055,0.0,0.031,0.0,0.048,0.022,0.0,0.046,0.002,0.067,0.028,0.025,0.0,0.0,0.0,0.0,11.52,12.03,-0.418,-3.732,-0.2,Europe
Luxembourg,2011,LUX,518207.0,28088633344.0,0.389,0.751,11.102,-0.095,-0.85,11.215,-0.071,-0.626,21.642,0.399,0.23,21.425,0.395,0.227,0.315,0.608,12.178,23.5,0.434,16.537,667.357,657.729,355.52,0.001,57.17,3.435,236.669,1.461,94211.609,1.738,0.0,0.0,2.464,4.755,22.964,22.501,0.113,0.217,0.56,1.081,0.38,0.733,7.864,15.175,0.135,0.07,48.821,0.029,0.032,0.028,0.002,0.056,0.048,0.031,0.054,0.0,0.031,0.0,0.049,0.022,0.0,0.039,0.002,0.069,0.025,0.025,0.0,0.0,0.0,0.0,11.66,11.9,1.075,9.685,1.45,Europe
